time	latitude	longitude	altitude	distance	heart.rate	speed	cadence	power
2017-11-27 03:11:41.000	47.360708	8.535273	410.5	0	NULL	0	NULL	NULL
2017-11-27 03:11:43.000	47.360712	8.535189	410.7	6.3	NULL	3.2	NULL	NULL
2017-11-27 03:11:44.000	47.36065	8.53517	410.7	13.3	NULL	4.4	NULL	NULL
2017-11-27 03:11:46.000	47.360623	8.535173	410.5	16.4	NULL	3.3	NULL	NULL
2017-11-27 03:11:48.000	47.360638	8.535232	410.1	21.1	NULL	3	NULL	NULL
2017-11-27 03:11:52.000	47.360678	8.535241	409.8	25.6	NULL	1.5	NULL	NULL
2017-11-27 03:11:54.000	47.360708	8.535252	409.6	29.1	NULL	1.3	NULL	NULL
2017-11-27 03:11:56.000	47.360744	8.535267	409.3	33.2	NULL	1.5	NULL	NULL
2017-11-27 03:11:58.000	47.360777	8.535276	411.3	37	NULL	1.9	NULL	NULL
2017-11-27 03:12:00.000	47.360819	8.535295	412.2	41.9	NULL	2.1	NULL	NULL
2017-11-27 03:12:01.000	47.360846	8.535298	412.8	44.9	NULL	2.3	NULL	NULL
2017-11-27 03:12:03.000	47.360882	8.5353	413	48.8	NULL	2.4	NULL	NULL
2017-11-27 03:12:05.000	47.360916	8.535306	413	52.7	NULL	2.2	NULL	NULL
2017-11-27 03:12:07.000	47.360952	8.535307	413	56.7	NULL	2	NULL	NULL
2017-11-27 03:12:09.000	47.360987	8.535306	413	60.6	NULL	2	NULL	NULL
2017-11-27 03:12:11.000	47.361017	8.535309	413	63.9	NULL	1.9	NULL	NULL
2017-11-27 03:12:14.000	47.361051	8.535307	413	67.7	NULL	1.4	NULL	NULL
2017-11-27 03:12:17.000	47.36107	8.535359	413	72.1	NULL	1.4	NULL	NULL
2017-11-27 03:12:19.000	47.361087	8.535405	413	76.1	NULL	1.7	NULL	NULL
2017-11-27 03:12:21.000	47.361103	8.535459	413	80.5	NULL	1.8	NULL	NULL
2017-11-27 03:12:23.000	47.361126	8.535537	413	87	NULL	2.5	NULL	NULL
2017-11-27 03:12:24.000	47.361142	8.53558	411.8	90.6	NULL	2.9	NULL	NULL
2017-11-27 03:12:25.000	47.361155	8.535615	411.4	93.6	NULL	2.9	NULL	NULL
2017-11-27 03:12:27.000	47.361188	8.535668	410.6	99.1	NULL	3.1	NULL	NULL
2017-11-27 03:12:29.000	47.361204	8.535722	409.9	103.5	NULL	2.6	NULL	NULL
2017-11-27 03:12:31.000	47.361208	8.535795	409.1	109.1	NULL	2.6	NULL	NULL
2017-11-27 03:12:33.000	47.36119	8.535851	408.4	113.7	NULL	2.4	NULL	NULL
2017-11-27 03:12:35.000	47.361151	8.535894	407.9	119.1	NULL	2.6	NULL	NULL
2017-11-27 03:12:36.000	47.36112	8.535916	407.8	122.9	NULL	2.8	NULL	NULL
2017-11-27 03:12:37.000	47.361084	8.535936	407.7	127.2	NULL	3	NULL	NULL
2017-11-27 03:12:38.000	47.36105	8.535954	407.6	131.2	NULL	3.5	NULL	NULL
2017-11-27 03:12:39.000	47.361018	8.535969	407.5	135	NULL	3.5	NULL	NULL
2017-11-27 03:12:40.000	47.360987	8.535983	407.5	138.6	NULL	3.9	NULL	NULL
2017-11-27 03:12:41.000	47.360957	8.53599	407.4	142	NULL	3.8	NULL	NULL
2017-11-27 03:12:42.000	47.360928	8.535995	407.3	145.2	NULL	3.6	NULL	NULL
2017-11-27 03:12:43.000	47.360899	8.536001	407.2	148.5	NULL	3.5	NULL	NULL
2017-11-27 03:12:44.000	47.36087	8.53601	407.1	151.7	NULL	3.3	NULL	NULL
2017-11-27 03:12:45.000	47.360841	8.536016	407.1	155	NULL	3.3	NULL	NULL
2017-11-27 03:12:46.000	47.36081	8.536019	406.9	158.4	NULL	3.3	NULL	NULL
2017-11-27 03:12:47.000	47.360777	8.536018	406.8	162.2	NULL	3.4	NULL	NULL
2017-11-27 03:12:48.000	47.360741	8.536019	406.6	166.1	NULL	3.5	NULL	NULL
2017-11-27 03:12:49.000	47.360705	8.536022	406.4	170.1	NULL	3.7	NULL	NULL
2017-11-27 03:12:50.000	47.360666	8.536023	406.3	174.4	NULL	3.9	NULL	NULL
2017-11-27 03:12:51.000	47.360628	8.536026	406.1	178.8	NULL	4.1	NULL	NULL
2017-11-27 03:12:52.000	47.360585	8.536023	406.1	183.5	NULL	4.3	NULL	NULL
2017-11-27 03:12:53.000	47.360545	8.536021	406.2	188	NULL	4.4	NULL	NULL
2017-11-27 03:12:54.000	47.360508	8.536016	406.3	192	NULL	4.4	NULL	NULL
2017-11-27 03:12:55.000	47.360474	8.536011	406.4	195.9	NULL	4.3	NULL	NULL
2017-11-27 03:12:57.000	47.360419	8.536	406.5	202.1	NULL	3.7	NULL	NULL
2017-11-27 03:12:58.000	47.360391	8.536	406.6	205.2	NULL	3.4	NULL	NULL
2017-11-27 03:12:59.000	47.360363	8.536002	406.7	208.3	NULL	3.3	NULL	NULL
2017-11-27 03:13:00.000	47.360334	8.536004	406.8	211.5	NULL	3.1	NULL	NULL
2017-11-27 03:13:01.000	47.360303	8.536004	406.9	214.9	NULL	3.2	NULL	NULL
2017-11-27 03:13:02.000	47.360273	8.536007	407	218.3	NULL	3.2	NULL	NULL
2017-11-27 03:13:03.000	47.360243	8.53601	407	221.6	NULL	3.3	NULL	NULL
2017-11-27 03:13:04.000	47.360214	8.536014	407.1	224.9	NULL	3.3	NULL	NULL
2017-11-27 03:13:05.000	47.360184	8.536019	407.2	228.2	NULL	3.3	NULL	NULL
2017-11-27 03:13:06.000	47.360155	8.536025	407.3	231.5	NULL	3.3	NULL	NULL
2017-11-27 03:13:07.000	47.360127	8.536028	407.4	234.6	NULL	3.3	NULL	NULL
2017-11-27 03:13:08.000	47.360099	8.536028	407.5	237.7	NULL	3.2	NULL	NULL
2017-11-27 03:13:09.000	47.360072	8.536027	407.5	240.8	NULL	3.2	NULL	NULL
2017-11-27 03:13:10.000	47.360043	8.536022	407.6	244	NULL	3.2	NULL	NULL
2017-11-27 03:13:11.000	47.360014	8.53602	407.7	247.2	NULL	3.1	NULL	NULL
2017-11-27 03:13:12.000	47.359984	8.536019	407.8	250.6	NULL	3.2	NULL	NULL
2017-11-27 03:13:13.000	47.359952	8.536018	407.9	254.1	NULL	3.3	NULL	NULL
2017-11-27 03:13:14.000	47.35992	8.536019	408	257.7	NULL	3.4	NULL	NULL
2017-11-27 03:13:15.000	47.359888	8.536018	408.1	261.2	NULL	3.4	NULL	NULL
2017-11-27 03:13:16.000	47.359856	8.536016	408.1	264.8	NULL	3.5	NULL	NULL
2017-11-27 03:13:17.000	47.359827	8.536008	408.2	268.1	NULL	3.5	NULL	NULL
2017-11-27 03:13:18.000	47.3598	8.535999	408.3	271.1	NULL	3.4	NULL	NULL
2017-11-27 03:13:20.000	47.359757	8.535972	408.4	276.3	NULL	3	NULL	NULL
2017-11-27 03:13:22.000	47.359704	8.535957	408.6	282.3	NULL	2.8	NULL	NULL
2017-11-27 03:13:23.000	47.359674	8.53596	408.7	285.7	NULL	2.9	NULL	NULL
2017-11-27 03:13:24.000	47.359639	8.535965	408.9	289.5	NULL	3.1	NULL	NULL
2017-11-27 03:13:25.000	47.359605	8.535968	409	293.3	NULL	3.4	NULL	NULL
2017-11-27 03:13:26.000	47.359571	8.535969	409.2	297.1	NULL	3.5	NULL	NULL
2017-11-27 03:13:27.000	47.359535	8.53597	409.3	301.1	NULL	3.8	NULL	NULL
2017-11-27 03:13:28.000	47.359501	8.535971	409.5	304.9	NULL	3.8	NULL	NULL
2017-11-27 03:13:29.000	47.359468	8.535972	409.7	308.6	NULL	3.8	NULL	NULL
2017-11-27 03:13:30.000	47.359437	8.535973	409.9	312.1	NULL	3.8	NULL	NULL
2017-11-27 03:13:31.000	47.359403	8.535971	410.1	315.9	NULL	3.8	NULL	NULL
2017-11-27 03:13:32.000	47.359368	8.535967	410.3	319.7	NULL	3.7	NULL	NULL
2017-11-27 03:13:33.000	47.359336	8.535965	410.4	323.4	NULL	3.7	NULL	NULL
2017-11-27 03:13:34.000	47.359305	8.535965	410.6	326.7	NULL	3.6	NULL	NULL
2017-11-27 03:13:35.000	47.359276	8.535967	410.7	330	NULL	3.6	NULL	NULL
2017-11-27 03:13:37.000	47.359232	8.535963	410.9	334.9	NULL	3	NULL	NULL
2017-11-27 03:13:39.000	47.359178	8.535951	410.9	340.9	NULL	2.8	NULL	NULL
2017-11-27 03:13:40.000	47.35915	8.535938	410.5	344.2	NULL	2.8	NULL	NULL
2017-11-27 03:13:41.000	47.359122	8.535924	410	347.5	NULL	2.9	NULL	NULL
2017-11-27 03:13:42.000	47.359093	8.535908	409.6	351	NULL	3.2	NULL	NULL
2017-11-27 03:13:43.000	47.359063	8.535896	409.1	354.4	NULL	3.3	NULL	NULL
2017-11-27 03:13:44.000	47.359034	8.535882	409	357.8	NULL	3.4	NULL	NULL
2017-11-27 03:13:45.000	47.359004	8.535868	409	361.3	NULL	3.4	NULL	NULL
2017-11-27 03:13:46.000	47.358974	8.535854	409.8	364.8	NULL	3.5	NULL	NULL
2017-11-27 03:13:47.000	47.358944	8.535843	410.5	368.3	NULL	3.5	NULL	NULL
2017-11-27 03:13:48.000	47.358913	8.53583	410.9	371.8	NULL	3.5	NULL	NULL
2017-11-27 03:13:49.000	47.35888	8.535817	411.4	375.7	NULL	3.6	NULL	NULL
2017-11-27 03:13:50.000	47.358848	8.535802	411.7	379.4	NULL	3.6	NULL	NULL
2017-11-27 03:13:51.000	47.358817	8.535788	411.9	383	NULL	3.6	NULL	NULL
2017-11-27 03:13:52.000	47.358788	8.535777	412	386.3	NULL	3.6	NULL	NULL
2017-11-27 03:13:53.000	47.358762	8.535765	411.9	389.4	NULL	3.5	NULL	NULL
2017-11-27 03:13:55.000	47.358716	8.535745	411.7	394.6	NULL	3	NULL	NULL
2017-11-27 03:13:57.000	47.358666	8.535732	411	400.3	NULL	2.8	NULL	NULL
2017-11-27 03:13:58.000	47.358638	8.535728	410.4	403.4	NULL	2.8	NULL	NULL
2017-11-27 03:13:59.000	47.358611	8.535726	410.1	406.5	NULL	2.9	NULL	NULL
2017-11-27 03:14:00.000	47.358582	8.535724	409.8	409.7	NULL	3	NULL	NULL
2017-11-27 03:14:01.000	47.358554	8.535722	409.6	412.8	NULL	3	NULL	NULL
2017-11-27 03:14:02.000	47.358525	8.535718	409.4	416	NULL	3.1	NULL	NULL
2017-11-27 03:14:03.000	47.358496	8.535711	409.3	419.2	NULL	3.2	NULL	NULL
2017-11-27 03:14:05.000	47.358441	8.535716	409.1	425.4	NULL	3.1	NULL	NULL
2017-11-27 03:14:06.000	47.35841	8.535722	409	428.8	NULL	3.2	NULL	NULL
2017-11-27 03:14:07.000	47.358379	8.535726	408.7	432.4	NULL	3.3	NULL	NULL
2017-11-27 03:14:09.000	47.358325	8.535738	408.2	438.4	NULL	3.2	NULL	NULL
2017-11-27 03:14:10.000	47.358297	8.535746	407.9	441.6	NULL	3.2	NULL	NULL
2017-11-27 03:14:12.000	47.358249	8.535764	407.4	447	NULL	2.9	NULL	NULL
2017-11-27 03:14:14.000	47.358198	8.535787	406.8	453	NULL	2.9	NULL	NULL
2017-11-27 03:14:15.000	47.358168	8.535799	406.5	456.5	NULL	3	NULL	NULL
2017-11-27 03:14:16.000	47.358137	8.53581	406.1	460.1	NULL	3.1	NULL	NULL
2017-11-27 03:14:17.000	47.358106	8.53582	406	463.5	NULL	3.3	NULL	NULL
2017-11-27 03:14:18.000	47.358076	8.535825	406	466.9	NULL	3.3	NULL	NULL
2017-11-27 03:14:19.000	47.358045	8.535825	406	470.4	NULL	3.5	NULL	NULL
2017-11-27 03:14:20.000	47.358014	8.535815	406	473.8	NULL	3.5	NULL	NULL
2017-11-27 03:14:21.000	47.357984	8.535796	406	477.5	NULL	3.5	NULL	NULL
2017-11-27 03:14:22.000	47.357955	8.535772	406	481.3	NULL	3.6	NULL	NULL
2017-11-27 03:14:23.000	47.357925	8.535749	406	485	NULL	3.6	NULL	NULL
2017-11-27 03:14:24.000	47.357896	8.535726	406.7	488.7	NULL	3.7	NULL	NULL
2017-11-27 03:14:25.000	47.357863	8.5357	407.8	492.8	NULL	3.8	NULL	NULL
2017-11-27 03:14:26.000	47.357829	8.535676	408.9	497	NULL	3.9	NULL	NULL
2017-11-27 03:14:27.000	47.357793	8.53566	410	501.2	NULL	4	NULL	NULL
2017-11-27 03:14:28.000	47.357755	8.535649	410	505.5	NULL	4.1	NULL	NULL
2017-11-27 03:14:29.000	47.35772	8.535643	410	509.3	NULL	4.1	NULL	NULL
2017-11-27 03:14:30.000	47.357688	8.535641	410	513	NULL	4	NULL	NULL
2017-11-27 03:14:31.000	47.357656	8.535644	410	516.5	NULL	3.9	NULL	NULL
2017-11-27 03:14:32.000	47.357625	8.535648	410	520	NULL	3.8	NULL	NULL
2017-11-27 03:14:33.000	47.357595	8.535652	410	523.4	NULL	3.6	NULL	NULL
2017-11-27 03:14:34.000	47.357563	8.535655	410	526.9	NULL	3.5	NULL	NULL
2017-11-27 03:14:35.000	47.35753	8.535658	410	530.5	NULL	3.5	NULL	NULL
2017-11-27 03:14:36.000	47.357497	8.535663	410	534.2	NULL	3.5	NULL	NULL
2017-11-27 03:14:37.000	47.357464	8.535659	410	538	NULL	3.6	NULL	NULL
2017-11-27 03:14:38.000	47.35743	8.535653	410	541.8	NULL	3.7	NULL	NULL
2017-11-27 03:14:39.000	47.357395	8.535647	410	545.6	NULL	3.7	NULL	NULL
2017-11-27 03:14:40.000	47.357363	8.535646	410	549.2	NULL	3.7	NULL	NULL
2017-11-27 03:14:41.000	47.357334	8.535654	410	552.5	NULL	3.7	NULL	NULL
2017-11-27 03:14:42.000	47.357307	8.535668	410	555.7	NULL	3.5	NULL	NULL
2017-11-27 03:14:43.000	47.357283	8.535695	410	559.1	NULL	3.5	NULL	NULL
2017-11-27 03:14:44.000	47.357257	8.535727	410	562.8	NULL	3.4	NULL	NULL
2017-11-27 03:14:45.000	47.357232	8.535755	410	566.3	NULL	3.4	NULL	NULL
2017-11-27 03:14:46.000	47.357204	8.535778	410	569.8	NULL	3.5	NULL	NULL
2017-11-27 03:14:47.000	47.357177	8.535791	410	573	NULL	3.5	NULL	NULL
2017-11-27 03:14:48.000	47.357148	8.535796	410	576.3	NULL	3.4	NULL	NULL
2017-11-27 03:14:50.000	47.357096	8.535801	410	582.1	NULL	3.2	NULL	NULL
2017-11-27 03:14:52.000	47.357068	8.535815	410	585.3	NULL	2.5	NULL	NULL
2017-11-27 03:14:54.000	47.357021	8.535842	409.9	590.9	NULL	2.4	NULL	NULL
2017-11-27 03:14:55.000	47.356996	8.535865	409.8	594.2	NULL	2.4	NULL	NULL
2017-11-27 03:14:56.000	47.356966	8.535881	409.7	597.7	NULL	2.6	NULL	NULL
2017-11-27 03:14:57.000	47.356935	8.535885	409.7	601.2	NULL	3.2	NULL	NULL
2017-11-27 03:14:58.000	47.356904	8.535875	409.6	604.7	NULL	3.2	NULL	NULL
2017-11-27 03:14:59.000	47.356874	8.535863	409.6	608.2	NULL	3.5	NULL	NULL
2017-11-27 03:15:00.000	47.356845	8.535847	409.5	611.7	NULL	3.5	NULL	NULL
2017-11-27 03:15:01.000	47.356816	8.535833	409.5	615	NULL	3.5	NULL	NULL
2017-11-27 03:15:02.000	47.35679	8.53582	409.4	618.1	NULL	3.4	NULL	NULL
2017-11-27 03:15:03.000	47.356763	8.535817	409.4	621.1	NULL	3.3	NULL	NULL
2017-11-27 03:15:04.000	47.356734	8.535819	409.3	624.3	NULL	3.2	NULL	NULL
2017-11-27 03:15:05.000	47.356702	8.53582	409.3	627.9	NULL	3.2	NULL	NULL
2017-11-27 03:15:06.000	47.356667	8.535823	409.2	631.8	NULL	3.4	NULL	NULL
2017-11-27 03:15:07.000	47.356634	8.535826	409.1	635.5	NULL	3.5	NULL	NULL
2017-11-27 03:15:08.000	47.356606	8.535834	409.1	638.7	NULL	3.5	NULL	NULL
2017-11-27 03:15:09.000	47.356578	8.53584	409	641.7	NULL	3.5	NULL	NULL
2017-11-27 03:15:11.000	47.356533	8.535841	408.9	646.8	NULL	3	NULL	NULL
2017-11-27 03:15:12.000	47.356505	8.535832	408.8	649.9	NULL	2.9	NULL	NULL
2017-11-27 03:15:13.000	47.356477	8.53582	408.8	653.2	NULL	2.9	NULL	NULL
2017-11-27 03:15:14.000	47.356441	8.535807	408.7	657.4	NULL	3.1	NULL	NULL
2017-11-27 03:15:15.000	47.356408	8.535802	408.6	661	NULL	3.2	NULL	NULL
2017-11-27 03:15:16.000	47.356375	8.535796	408.6	664.7	NULL	3.6	NULL	NULL
2017-11-27 03:15:17.000	47.356343	8.535791	408.5	668.3	NULL	3.7	NULL	NULL
2017-11-27 03:15:18.000	47.356312	8.535786	408.5	671.8	NULL	3.7	NULL	NULL
2017-11-27 03:15:19.000	47.356282	8.53578	408.4	675.1	NULL	3.5	NULL	NULL
2017-11-27 03:15:20.000	47.356253	8.535781	408.3	678.3	NULL	3.5	NULL	NULL
2017-11-27 03:15:21.000	47.356226	8.535785	408.3	681.4	NULL	3.3	NULL	NULL
2017-11-27 03:15:23.000	47.356177	8.535793	408.2	686.9	NULL	3	NULL	NULL
2017-11-27 03:15:25.000	47.356136	8.535783	408.1	691.5	NULL	2.6	NULL	NULL
2017-11-27 03:15:27.000	47.356088	8.535762	408	697	NULL	2.6	NULL	NULL
2017-11-27 03:15:28.000	47.356059	8.535755	408	700.3	NULL	2.7	NULL	NULL
2017-11-27 03:15:29.000	47.356019	8.535746	407.9	704.8	NULL	3	NULL	NULL
2017-11-27 03:15:30.000	47.355981	8.535737	407.8	709.1	NULL	3.5	NULL	NULL
2017-11-27 03:15:31.000	47.355946	8.535727	407.7	713.1	NULL	3.6	NULL	NULL
2017-11-27 03:15:32.000	47.355914	8.535714	407.7	716.7	NULL	3.9	NULL	NULL
2017-11-27 03:15:33.000	47.355882	8.535703	407.6	720.4	NULL	4	NULL	NULL
2017-11-27 03:15:34.000	47.35585	8.535695	407.5	724	NULL	3.8	NULL	NULL
2017-11-27 03:15:35.000	47.355816	8.535687	407.5	727.8	NULL	3.7	NULL	NULL
2017-11-27 03:15:36.000	47.35578	8.535679	407.4	731.9	NULL	3.8	NULL	NULL
2017-11-27 03:15:37.000	47.355742	8.535672	407.3	736.2	NULL	3.9	NULL	NULL
2017-11-27 03:15:38.000	47.355706	8.535667	407.2	740.1	NULL	3.9	NULL	NULL
2017-11-27 03:15:39.000	47.355673	8.535665	407.2	743.8	NULL	4	NULL	NULL
2017-11-27 03:15:40.000	47.35564	8.535667	407.2	747.5	NULL	3.9	NULL	NULL
2017-11-27 03:15:41.000	47.355607	8.535672	406.9	751.2	NULL	3.9	NULL	NULL
2017-11-27 03:15:42.000	47.355573	8.535678	406.8	754.9	NULL	3.7	NULL	NULL
2017-11-27 03:15:43.000	47.355539	8.535684	406.8	758.8	NULL	3.7	NULL	NULL
2017-11-27 03:15:44.000	47.355506	8.535692	406.6	762.5	NULL	3.7	NULL	NULL
2017-11-27 03:15:45.000	47.355473	8.535697	406.5	766.2	NULL	3.7	NULL	NULL
2017-11-27 03:15:46.000	47.35544	8.535699	406.3	769.9	NULL	3.7	NULL	NULL
2017-11-27 03:15:47.000	47.355405	8.535699	406.2	773.8	NULL	3.8	NULL	NULL
2017-11-27 03:15:48.000	47.355372	8.535698	406.1	777.5	NULL	3.7	NULL	NULL
2017-11-27 03:15:49.000	47.355342	8.535695	406.3	780.8	NULL	3.7	NULL	NULL
2017-11-27 03:15:50.000	47.355315	8.535692	406.4	783.8	NULL	3.5	NULL	NULL
2017-11-27 03:15:52.000	47.355277	8.535686	406.5	788	NULL	2.8	NULL	NULL
2017-11-27 03:15:54.000	47.355242	8.53566	406.6	792.4	NULL	2.3	NULL	NULL
2017-11-27 03:15:56.000	47.355218	8.535609	406.6	797	NULL	2.2	NULL	NULL
2017-11-27 03:15:57.000	47.355209	8.535571	406.7	800.1	NULL	2.4	NULL	NULL
2017-11-27 03:15:58.000	47.3552	8.535529	406.7	803.4	NULL	2.6	NULL	NULL
2017-11-27 03:15:59.000	47.355187	8.535487	406.7	806.9	NULL	2.9	NULL	NULL
2017-11-27 03:16:00.000	47.355171	8.535441	406.7	810.8	NULL	3.1	NULL	NULL
2017-11-27 03:16:01.000	47.355156	8.535403	406.8	814.1	NULL	3.4	NULL	NULL
2017-11-27 03:16:02.000	47.355138	8.535367	406.8	817.4	NULL	3.5	NULL	NULL
2017-11-27 03:16:03.000	47.355117	8.535335	406.8	820.8	NULL	3.5	NULL	NULL
2017-11-27 03:16:04.000	47.355094	8.535307	406.9	824.1	NULL	3.4	NULL	NULL
2017-11-27 03:16:05.000	47.355071	8.535284	406.9	827.3	NULL	3.3	NULL	NULL
2017-11-27 03:16:06.000	47.355045	8.535263	406.9	830.5	NULL	3.3	NULL	NULL
2017-11-27 03:16:07.000	47.355015	8.535245	407.3	834.1	NULL	3.3	NULL	NULL
2017-11-27 03:16:08.000	47.354983	8.535228	407.5	837.8	NULL	3.4	NULL	NULL
2017-11-27 03:16:09.000	47.354953	8.535213	407.6	841.5	NULL	3.5	NULL	NULL
2017-11-27 03:16:10.000	47.354919	8.535196	407.8	845.4	NULL	3.6	NULL	NULL
2017-11-27 03:16:11.000	47.354886	8.535179	408	849.3	NULL	3.8	NULL	NULL
2017-11-27 03:16:12.000	47.354853	8.535175	408	853	NULL	3.8	NULL	NULL
2017-11-27 03:16:13.000	47.35482	8.535181	408	856.6	NULL	3.8	NULL	NULL
2017-11-27 03:16:14.000	47.354791	8.535197	408	860.1	NULL	3.7	NULL	NULL
2017-11-27 03:16:15.000	47.35476	8.535214	408	863.8	NULL	3.7	NULL	NULL
2017-11-27 03:16:16.000	47.354734	8.535249	408	867.7	NULL	3.7	NULL	NULL
2017-11-27 03:16:17.000	47.354709	8.535298	408	872.4	NULL	3.9	NULL	NULL
2017-11-27 03:16:18.000	47.354684	8.535348	408	876.9	NULL	4.1	NULL	NULL
2017-11-27 03:16:19.000	47.354657	8.535396	408	881.7	NULL	4.3	NULL	NULL
2017-11-27 03:16:20.000	47.354625	8.535441	408	886.6	NULL	4.6	NULL	NULL
2017-11-27 03:16:21.000	47.354599	8.535495	408	891.6	NULL	4.8	NULL	NULL
2017-11-27 03:16:22.000	47.354575	8.535548	408	896.4	NULL	4.8	NULL	NULL
2017-11-27 03:16:23.000	47.354553	8.535604	407	901.3	NULL	4.9	NULL	NULL
2017-11-27 03:16:24.000	47.354531	8.535658	406.7	906	NULL	4.9	NULL	NULL
2017-11-27 03:16:25.000	47.354508	8.535709	406.5	910.6	NULL	4.8	NULL	NULL
2017-11-27 03:16:26.000	47.354489	8.535757	406.2	914.8	NULL	4.6	NULL	NULL
2017-11-27 03:16:27.000	47.354466	8.535794	406	918.6	NULL	4.4	NULL	NULL
2017-11-27 03:16:28.000	47.354442	8.535817	405.8	921.8	NULL	4.1	NULL	NULL
2017-11-27 03:16:29.000	47.354409	8.535818	405.6	925.5	NULL	3.9	NULL	NULL
2017-11-27 03:16:30.000	47.354373	8.535809	405.4	929.5	NULL	3.8	NULL	NULL
2017-11-27 03:16:31.000	47.354336	8.535796	405.1	933.7	NULL	3.8	NULL	NULL
2017-11-27 03:16:32.000	47.354279	8.535789	404.7	940.1	NULL	4.3	NULL	NULL
2017-11-27 03:16:33.000	47.354193	8.535775	403.9	949.8	NULL	5.6	NULL	NULL
2017-11-27 03:16:34.000	47.354163	8.535769	403.6	953.1	NULL	5.5	NULL	NULL
2017-11-27 03:16:35.000	47.354129	8.535767	403.2	956.9	NULL	5.5	NULL	NULL
2017-11-27 03:16:36.000	47.35407	8.535771	402.4	963.5	NULL	6	NULL	NULL
2017-11-27 03:16:37.000	47.35402	8.535776	402	969	NULL	5.8	NULL	NULL
2017-11-27 03:16:38.000	47.353975	8.535793	402.9	974.2	NULL	4.9	NULL	NULL
2017-11-27 03:16:39.000	47.353946	8.535786	406.6	977.4	NULL	4.9	NULL	NULL
2017-11-27 03:16:40.000	47.353911	8.53579	411	981.4	NULL	4.9	NULL	NULL
2017-11-27 03:16:41.000	47.353872	8.53579	411	985.7	NULL	4.4	NULL	NULL
2017-11-27 03:16:42.000	47.353833	8.535783	411.1	990	NULL	4.2	NULL	NULL
2017-11-27 03:16:43.000	47.353798	8.53577	411.1	994.1	NULL	4	NULL	NULL
2017-11-27 03:16:44.000	47.35376	8.535765	411.2	998.3	NULL	4.2	NULL	NULL
2017-11-27 03:16:45.000	47.353722	8.535765	411.2	1002.5	NULL	4.2	NULL	NULL
2017-11-27 03:16:46.000	47.353683	8.535762	411.2	1006.8	NULL	4.2	NULL	NULL
2017-11-27 03:16:47.000	47.353644	8.53576	411.3	1011.2	NULL	4.2	NULL	NULL
2017-11-27 03:16:48.000	47.353605	8.535756	411.3	1015.6	NULL	4.3	NULL	NULL
2017-11-27 03:16:49.000	47.353567	8.535753	411.4	1019.8	NULL	4.3	NULL	NULL
2017-11-27 03:16:50.000	47.353529	8.535748	411.4	1024.1	NULL	4.3	NULL	NULL
2017-11-27 03:16:51.000	47.353492	8.53574	411.5	1028.2	NULL	4.3	NULL	NULL
2017-11-27 03:16:52.000	47.353455	8.535735	411.6	1032.4	NULL	4.2	NULL	NULL
2017-11-27 03:16:53.000	47.353418	8.535732	411.7	1036.5	NULL	4.2	NULL	NULL
2017-11-27 03:16:54.000	47.353379	8.535731	411.8	1040.7	NULL	4.2	NULL	NULL
2017-11-27 03:16:55.000	47.353341	8.535727	411.9	1045	NULL	4.2	NULL	NULL
2017-11-27 03:16:56.000	47.353302	8.535723	412	1049.3	NULL	4.2	NULL	NULL
2017-11-27 03:16:57.000	47.353266	8.535721	411.9	1053.4	NULL	4.2	NULL	NULL
2017-11-27 03:16:58.000	47.35323	8.53572	411.8	1057.4	NULL	4.2	NULL	NULL
2017-11-27 03:16:59.000	47.35319	8.535716	411.7	1061.8	NULL	4.2	NULL	NULL
2017-11-27 03:17:00.000	47.353152	8.53571	411.8	1066.1	NULL	4.2	NULL	NULL
2017-11-27 03:17:01.000	47.353114	8.535705	411.6	1070.3	NULL	4.2	NULL	NULL
2017-11-27 03:17:02.000	47.353076	8.535705	411.4	1074.6	NULL	4.2	NULL	NULL
2017-11-27 03:17:03.000	47.353038	8.535707	411.2	1078.8	NULL	4.3	NULL	NULL
2017-11-27 03:17:04.000	47.352999	8.535707	410.9	1083.1	NULL	4.3	NULL	NULL
2017-11-27 03:17:05.000	47.352959	8.535708	410.6	1087.6	NULL	4.3	NULL	NULL
2017-11-27 03:17:06.000	47.352917	8.535706	410.3	1092.2	NULL	4.4	NULL	NULL
2017-11-27 03:17:07.000	47.352876	8.535702	410.2	1096.8	NULL	4.4	NULL	NULL
2017-11-27 03:17:08.000	47.352836	8.535695	410.2	1101.3	NULL	4.5	NULL	NULL
2017-11-27 03:17:09.000	47.352797	8.535689	410	1105.6	NULL	4.5	NULL	NULL
2017-11-27 03:17:10.000	47.352761	8.535683	409.8	1109.7	NULL	4.4	NULL	NULL
2017-11-27 03:17:11.000	47.352725	8.535679	409.6	1113.8	NULL	4.3	NULL	NULL
2017-11-27 03:17:12.000	47.352687	8.535677	409.4	1117.9	NULL	4.2	NULL	NULL
2017-11-27 03:17:13.000	47.352648	8.535674	409.2	1122.3	NULL	4.2	NULL	NULL
2017-11-27 03:17:14.000	47.352609	8.535669	409.1	1126.7	NULL	4.2	NULL	NULL
2017-11-27 03:17:15.000	47.35257	8.535665	409	1130.9	NULL	4.2	NULL	NULL
2017-11-27 03:17:16.000	47.352532	8.535661	408.8	1135.2	NULL	4.3	NULL	NULL
2017-11-27 03:17:17.000	47.352494	8.535657	408.7	1139.5	NULL	4.3	NULL	NULL
